rank,address,balance_raw,balance_formatted,percentage_of_supply
7686,0xd63962fba8954601c197f1058814bdd9b0c20f27,9285397235374351758263518,9285397.235374351963400841,0.000001
7687,0xe1e0e5bd647f1560ed5aa4cfd62753ba5ce1a019,9285385958657170845323015,9285385.958657171577215195,0.000001
7688,0x3439377c3228a71c971314a940141db02f96a332,9278774240480787867637256,9278774.240480788052082062,0.000001
7689,0xb08f2ff96865d2eda2285aee611d76a2dbdd1835,9276966587126026579341367,9276966.587126025930047035,0.000001
7690,0x2820a23263e44ca34f830364083e4fb9dddea31f,9265762848749413499810414,9265762.848749414086341858,0.000001
7691,0x998c65dd48e794766e7518685c9a7b8189661ffb,9265370924816939095378532,9265370.924816939979791641,0.000001
7692,0x3326640e53825658bdd1ea69bc54a196c7e39919,9265370880046058470173826,9265370.880046058446168900,0.000001
7693,0xd4c4bfcd74ab951c87cc4ce72e1f02da6d881f1f,9265348466689679296932669,9265348.466689679771661758,0.000001
7694,0xb63d0ad557578687e5fa69d79ef8d26b05f0976b,9241283135492581707759088,9241283.135492581874132156,0.000001
7695,0x69acc2a117ee73d0c09ccc7cb106d09d8fcb01c1,9235062541620087564198832,9235062.541620086878538132,0.000001
7696,0xcf10228043b9e68878fc3662e7742e2e0c9a4a44,9222718102756120687836863,9222718.102756120264530182,0.000001
7697,0x0a7d2882fd08247cc6c14e0333051ba4b381fc68,9213500717497984302273031,9213500.717497983947396278,0.000001
7698,0x18913d2eefd48c6ef5eafe1358b936059280491b,9204295091320948438899198,9204295.091320948675274849,0.000001
7699,0x3273f741ae57d5f30bf85d00374300590a150bf5,9203321132484369047552644,9203321.132484368979930878,0.000001
7700,0x78838c2154d34e389c4887ffba79274684e21c4f,9203298959010461597733744,9203298.959010461345314980,0.000001
7701,0x17ae31fc7bae8e07ae13c4aaba27e83e260a406a,9199977200536791973075483,9199977.200536791235208511,0.000001
7702,0x6636c2615d637f092e2a790c0c78629c6aa7a709,9199955039150644470298540,9199955.039150644093751907,0.000001
7703,0x6ab72f20ea5c1703f09ad7ccc5452cd7a43dee60,9199954994883164094487054,9199954.994883164763450623,0.000001
7704,0xbee68f163e691efeeba6ed87ae38e2f0aa62ed7a,9199943881009722479754278,9199943.881009722128510475,0.000001
7705,0xa2faa1432a0549bf1975b29115fbfb52132504cf,9196268345681435474235611,9196268.345681436359882355,0.000001
7706,0x925a463a9cdca069b255462c662111521d3385ff,9196222967308003618424304,9196222.967308003455400467,0.000001
7707,0x92dc2dee135b97e184299cc86826bfb9baad6065,9177429227162466848379233,9177429.227162467315793037,0.000001
7708,0xda3c8a3da5a0ef6269eae18b6ade44075351c442,9169912788159029444231462,9169912.788159029558300972,0.000001
7709,0x63f4fb5778243ce643b66ed7443cbe7852da0d73,9168965496186868582622786,9168965.496186869218945503,0.000001
7710,0xda276302ba8c9cf6a4ad6022ce2a250aa282b4bf,9168777840263528551412403,9168777.840263528749346733,0.000001
7711,0xbc1203cb5b025f4b83e2edfefe9280bcc994b843,9168369887846345970246044,9168369.887846345081925392,0.000001
7712,0xcef666306213acbbd8d343dc4d0c69f3f67c537c,9152470644329737586895216,9152470.644329737871885300,0.000001
7713,0xb8daebef6feb8de2a21781e2be88ffb6725dd9d3,9148807376373672645667927,9148807.376373672857880592,0.000001
7714,0x9a2d12d58cf603dc787cb6a6f2993dd158ef4fc0,9148343525477105664897973,9148343.525477105751633644,0.000001
7715,0xbd9b38b3c834a93f9a6ed9d9314cdaa89b2e6094,9146441698979988482107532,9146441.698979988694190979,0.000001
7716,0x1229689f6ce8e119f98841a34dd943c36b7d000b,9140740680457596736818882,9140740.680457597598433495,0.000001
7717,0x01a1ee44ce4ba1553cb5748c8e51813ef98d1af6,9136527468957757184092443,9136527.468957757577300072,0.000001
7718,0x2effe57dada7c9e1c98ec7a378468af6087d4027,9135014427018519185213340,9135014.427018519490957260,0.000001
7719,0xdd9d07d0cc186c7f70420bc10b9b72e8328fca59,9116664481873274876615268,9116664.481873275712132454,0.000001
7720,0x9a5c739ac7dae84ede1343eb7a053a8a8347a260,9110514596244853092234485,9110514.596244852989912033,0.000001
7721,0x302df9d6fbd6d386bb53c3168bad461c75963641,9110117777808130955004565,9110117.777808131650090218,0.000001
7722,0x3006978f4a575b1a9cfdb4fe97fdf7f739977c10,9108680662386288506198891,9108680.662386288866400719,0.000001
7723,0x5a139d4f0bb93b61fc210f9550b6d8c278d89b44,9108680618747220536295721,9108680.618747221305966377,0.000001
7724,0x19bbb3fc44c10a45dedd297e9b7b323a27bf75db,9108344187742960614947279,9108344.187742959707975388,0.000001
7725,0x4986fda33182346e54ebedc3996a36a1913ac91e,9107458677823475253684882,9107458.677823474630713463,0.000001
7726,0x5e1dcd8e20704fda1c958c87eaed45d2062b43b8,9102914231505303828867591,9102914.231505304574966431,0.000001
7727,0xbbd38c77a72044be5d8b66d53a26f7b44fbd89ad,9097982456209598463209442,9097982.456209598109126091,0.000001
7728,0x4b7598c99b160f10fb07435266474d4f94b8b74e,9073647768839826834295741,9073647.768839826807379723,0.000001
7729,0x9d394ca4c551b14e31fa26deae0de209bab69768,9073647725452110882293599,9073647.725452110171318054,0.000001
7730,0x5e8f3be4c46ba4e951dcf275aa8e733b1d1cc80c,9073448895792402974596847,9073448.895792402327060699,0.000001
7731,0x32ed5f5dbdee5c5b1934d7b052de6ece295e37d1,9073447651520762937850097,9073447.651520762592554092,0.000001
7732,0x21bf0a7590d1d72a3107a00469d04afb2c2c7788,9064745664103138657263586,9064745.664103139191865921,0.000001
7733,0xa06ceded87478af27e148bf9948f1ad9bd5a5995,9064740901553595775321665,9064740.901553595438599586,0.000001
7734,0xe269e8650e7958d922e59d26c6ede8c8605513a7,9058246579238393737489376,9058246.579238394275307655,0.000001
7735,0xbf55b5a4f4e1203925532546b59a6421aa14dd91,9042098961028766354757824,9042098.961028765887022018,0.000001
7736,0x85c5e94331721248aefe4bee9dd539286f2a2ba9,9036724382224072389212880,9036724.382224071770906448,0.000001
7737,0x377a5d9393a63c7c39c75e0fb8c736affb8df539,9034811431952609098204724,9034811.431952608749270439,0.000001
7738,0xfadbe5ce6f7e51219e0863e1273776b312341746,9033631492984905147256638,9033631.492984905838966370,0.000001
7739,0xb649dea3e18d66cccc6696cfbb8b20ad93d857fa,9031544263664160249160438,9031544.263664159923791885,0.000001
7740,0x93accc2de2215d20d163ba1b38e2c570235ba02d,9030654625096416548188934,9030654.625096416100859642,0.000001
7741,0xdb2fc1b559c20c8e503a901f51cde4301646d5bc,9029988496566971899016000,9029988.496566971763968468,0.000001
7742,0xc160e9cc6e152dc25b359adbc49853d98e281121,9028247788584242684204284,9028247.788584243506193161,0.000001
7743,0xb33f295339294efd5438dc056f23659eb7b78f87,9026443302927934689310596,9026443.302927935495972633,0.000001
7744,0xb1b723106efcf64d49a3667154a7da2c122b2ed4,9026239716763023086867078,9026239.716763023287057877,0.000001
7745,0xfed3ba52797767b66962181918b2ac942468c25c,9022252617296571838707243,9022252.617296570912003517,0.000001
7746,0x2d1227849aba0289e4eda8f6f2860caaff9d6fb9,9021257159881907543247998,9021257.159881908446550369,0.000001
7747,0x4bbfdba2123cee2b154ebf7890a2f5783a360670,9020267597823568857102768,9020267.597823569551110268,0.000001
7748,0x2d029cedc801a96b99d061d700c326896c2f4f2a,9019280779350753967918292,9019280.779350753873586655,0.000001
7749,0x41b3d27a973bd4a3538c13ec2974b1c690060e03,9013857473981031615041284,9013857.473981032148003578,0.000001
7750,0xcaf3721fac5766f767ded9d303c4886db01a19c2,9012707110227348860183806,9012707.110227348282933235,0.000001
7751,0x50860dacd7c8549a62dc58bbbce18d0153b5ca2a,9012556283617905196182588,9012556.283617904409766197,0.000001
7752,0x544a91ee8b36cf0f42f339c72a28f9b1c8abb723,9012506424757802159166798,9012506.424757802858948708,0.000001
7753,0x1229697a0f125507ad1126725c90741f0debab98,9012494434441763093437672,9012494.434441763907670975,0.000001
7754,0xaec342aafa477627f984611b45b8654f026b0bb2,9012471438507255092567157,9012471.438507255166769028,0.000001
7755,0xdc87de18d14cdac748d833a85815fbc51d262a8b,9012091406017554646589354,9012091.406017554923892021,0.000001
7756,0xeb92a1b70b906999a730314bb7bc1bac8b853e10,9010700641609761014208304,9010700.641609761863946915,0.000001
7757,0x52b9a7669240ea264845ba71cd9cfdb359dd830a,9009096667606721890098806,9009096.667606722563505173,0.000001
7758,0xdf5255fcf71dceb7f269aa27546b41637f3d8005,9008540264596811959142925,9008540.264596812427043915,0.000001
7759,0x4f96b443a160a0c135a8653e99f4da58e5328ff9,9004294161673711956437816,9004294.161673711612820625,0.000001
7760,0x636f9abbf1b4db109b160321f49be7422a01c7dd,9004283534588225816415083,9004283.534588225185871124,0.000001
7761,0x98b8840cdae1c9d5d914fc269dd7eaa11477774e,9002273820812819117068024,9002273.820812819525599480,0.000001
7762,0x8edff535c7e381f6e6e10a96018d74efc8cbf044,9001123986955033244214561,9001123.986955033615231514,0.000001
7763,0x769a06868509a10daaa24f2b8cff80fd0c37d5ce,9000067431243542352067791,9000067.431243542581796646,0.000001
7764,0xe1dc9df5491abe1d7901d185ec2837ad6a0a1d0f,9000035357078082336640697,9000035.357078082859516144,0.000001
7765,0xd8524b153df3f22d94ebdf5877e49dcde35bd51f,8995925796294253399353582,8995925.796294253319501877,0.000001
7766,0x8b884f0167db3ca7530b3fc5bac08493b3ddff73,8994895050866683978189624,8994895.050866683945059776,0.000001
7767,0x59e29f6daed4b00e9dffcbdf4a0d6b431589b136,8994410791724050782148280,8994410.791724050417542458,0.000001
7768,0x05638a39ecf4ae295e24b6a4844b386a7cfa5ce2,8987009865961673288143981,8987009.865961672738194466,0.000001
7769,0x349e7c22cd2a12d42073443c633d2478a419b578,8983222902887928116050607,8983222.902887927368283272,0.000001
7770,0xa4573d5068b053995bf49097c180fd54b7fcf004,8961354746081002964208589,8961354.746081002056598663,0.000001
7771,0xfc0deeda7a36b9e0644f4d6b098f7a2449447c2e,8958649514897903173759019,8958649.514897903427481651,0.000001
7772,0xc28dcc126f14798a862c288733f28edf9ecccad1,8939377208003186337280952,8939377.208003185689449310,0.000001
7773,0x07ed12437d72964c190bc46d4d0e37fa8d3d74ee,8939374327876843543207022,8939374.327876843512058258,0.000001
7774,0xb427fe09c68d96b196d6fa2b00d9fc3b1c2d27d7,8936358816647695690285946,8936358.816647695377469063,0.000001
7775,0x49bc19f45aea6376284c789279d945f96cc52ac6,8933719353995854904766620,8933719.353995854035019875,0.000001
7776,0xc411f9508710440b3624c9efac78337802294f2c,8933514524439597927763228,8933514.524439597502350807,0.000001
7777,0x5cfb6abe2c0ec37dbbc87c93ee0481575f685b50,8929385531408682532794315,8929385.531408682465553284,0.000001
7778,0xeab3ece507cef16b580bb4dc6ec8a8b5fbeab3e3,8926817585168285280644828,8926817.585168285295367241,0.000001
7779,0x753c3965d69aed8bd6b4810c9d4429d5e61589f9,8918491622780970002912837,8918491.622780969366431236,0.000001
7780,0xa14ee451b9ede91983d52e555abe2ae4f01d4eaa,8902241388113508974055895,8902241.388113509863615036,0.000001
7781,0x94842877be584b755faab4c09f32469c9b4d49a9,8898011974997190267580217,8898011.974997190758585930,0.000001
7782,0x3a33bd702d0f5b8c4620dc5d68ebbe60876172ba,8894567170239527890839640,8894567.170239528641104698,0.000001
7783,0x28c68640191165ffff585400fc171ed6db9cb3e5,8882268991418919589587460,8882268.991418920457363129,0.000001
7784,0xb59422fe7325f2ceb0c38d6a3ccd34c97d1ee172,8881044664910590086199676,8881044.664910590276122093,0.000001
7785,0xf5af692b176f8067ce30f2e0ed598e5d739ec936,8880889828208376478364986,8880889.828208375722169876,0.000001
7786,0x973c0e09811649156bdcc34e795f7de5e5c736c8,8880828782966453216379919,8880828.782966453582048416,0.000001
7787,0x6c8b6f55d25c2a903e3bd25fa35c65ec07f4958b,8880756882640900038794566,8880756.882640900090336800,0.000001
7788,0x3c4c026f200e9372ec422c18d82c98e2b9f24d91,8879643286393731561548395,8879643.286393731832504272,0.000001
7789,0x0e0a274e8ab496d7bfac29c60aa150613f87757d,8879458835315030636476740,8879458.835315030068159103,0.000001
7790,0xfad938e71ec6a8e6082feadd06e81bf3ba307795,8874204178986069848176685,8874204.178986070677638054,0.000001
7791,0x8c6ef2c746a4e1f6c1328f697603c17c3f067863,8851422391095086477342173,8851422.391095086932182312,0.000001
7792,0x6e1919a178fe73cca9bdc9b33f933a7f620cb369,8846410418032986621726873,8846410.418032987043261528,0.000001
7793,0xf6d302b291b8bff381bed26a9931d2d2d0c3c4b2,8846021231203472961262059,8846021.231203472241759300,0.000001
7794,0x39ddecab8449d2ac748a5166e7a082b16f9587a1,8845531852165754046215613,8845531.852165754884481430,0.000001
7795,0x86a57e2f8a971a4b6de0a82ce88495b3f795dfa5,8844377571259724530086062,8844377.571259723976254463,0.000001
7796,0x81c0f881437bcf6afea668815f7d94051ba8ad98,8832449662872115965225086,8832449.662872115150094032,0.000001
7797,0x868b4638f8c81faf06caac3dc16bd537a3a35526,8822155783928903650635338,8822155.783928902819752693,0.000001
7798,0x151e86afc0b7e166efcf3035ad3698103cd1f88f,8815474920468657747992316,8815474.920468658208847046,0.000001
7799,0xfed74fa27d7d1b354e6a215d2249c54df6fba68c,8814564913654299289784053,8814564.913654299452900887,0.000001
7800,0x9c448abb280f4b248689ce9a13aa1ebf842286f0,8813951550719881020448371,8813951.550719881430268288,0.000001
7801,0x0855790cfab58e52a3ad06eca8a17f7206e1ab38,8812802429676951159015734,8812802.429676951840519905,0.000001
7802,0x347968f925c4fea27f424a7fa11a84c64eab8da0,8808555646420782714914549,8808555.646420782431960106,0.000001
7803,0x415f09a53464d862f09f5ad5e290f6fa32396556,8804652733195824390534394,8804652.733195824548602104,0.000001
7804,0xddc3fc00496f045ca841e8ec720868bce77041d8,8800010113360016834412615,8800010.113360017538070679,0.000001
7805,0x997eabe3fb1c1e39b0faa699c86e4a2d7a0af76b,8795734773133536363344808,8795734.773133536800742149,0.000001
7806,0x27d0df90e785a323ee18d285107b9d77f3406ff7,8795501018543226367449525,8795501.018543226644396782,0.000001
7807,0x00d57d7a75cadf770daff23623d592694d5926c7,8795035845629286686791705,8795035.845629286020994186,0.000001
7808,0x3f99b8e2215a00a29976a53d57c199a8eae37ce3,8791450697499774937465806,8791450.697499774396419525,0.000001
7809,0x1528b08f72bb72bbfb6eb5fa8eecaef16b24f19b,8787232795580458138909737,8787232.795580457895994186,0.000001
7810,0x1de213ae3ff8ceb0589bb91c66676d18814a5722,8787183822574372643827010,8787183.822574373334646225,0.000001
7811,0x0ef1d18ce70a2558a9edf4a1480daad0bfeb6f0b,8786482679446271704954559,8786482.679446272552013397,0.000001
7812,0x246d2e59257127f101e192a7b49861630b146792,8782452022380863486115650,8782452.022380864247679710,0.000001
7813,0x2243accd0c429670a732eb7be7c38729e6bfebea,8777661631101195569866117,8777661.631101194769144058,0.000001
7814,0x6297aabd577ef688f7ea23bf6b54672de60ba7af,8770046765905429524802851,8770046.765905428677797318,0.000001
7815,0x6147985b4096f039684c56e1b850fd01b0aad6c1,8759288033331689573029699,8759288.033331690356135368,0.000001
7816,0xed1a808c59fa2a0c2a2a8a0c843a83332c84d689,8756654964203785270798914,8756654.964203786104917526,0.000001
7817,0xc88366bf26d0af51e8bfe02271a47451aba2d651,8743792737420316849294589,8743792.737420316785573959,0.000001
7818,0x88b62ecf2a45e6c580082e7d72f0179022d67bd8,8743111444666258100015099,8743111.444666258990764618,0.000001
7819,0x14ada59024c263ab6ae0ec1abc73332c76fb9dc6,8734676575798097478333353,8734676.575798097997903824,0.000001
7820,0x4f3282a04d28385994ff3df32c9015c0d5e65fb1,8724017681729532449706333,8724017.681729532778263092,0.000001
7821,0x3c24bf3835f34ef543cddd46e2c77af9bfd13b38,8720651843108315561038050,8720651.843108315020799637,0.000001
7822,0x96546877ccd5f133f43c6c5060a2b67723326ccc,8715011908224485146440283,8715011.908224485814571381,0.000001
7823,0x35f6d9945eac57c78df81d60199635d2e7fd5f77,8707382971036966083197810,8707382.971036966890096664,0.000001
7824,0xe567fc8a6d2d918c50c8d2c3e96ecc0a13430f17,8694481944227552720744309,8694481.944227552041411400,0.000001
7825,0x003025480c24b28fc527e7ab6e912de71351f14f,8691392831839160694228730,8691392.831839160993695259,0.000001
7826,0x1aba06abce8c25b1e3ef8373568a8d51cfffbef5,8686899000000000000000000,8686899.000000000000000000,0.000001
7827,0x34a724e7cf63c468065c27dcd9d59aa65e185244,8682293745085106916597749,8682293.745085107162594795,0.000001
7828,0x8dfa724ecac89f320406d6778ffb1402aafa9521,8675649634587093361811333,8675649.634587094187736511,0.000001
7829,0xcb290389842e05de956962d74531a15ad75c7e1d,8659136658045236448693826,8659136.658045236021280289,0.000001
7830,0x692782fc3e405c89b9b423183993b7c72cab3470,8641709888521263625919994,8641709.888521263375878334,0.000001
7831,0xd9b3b9f72c6880b0fa4e27d5a7026acbe41a6a20,8625889657659150469991182,8625889.657659150660037994,0.000001
7832,0x8c0213ea0a3a9c19bd6fea0f695d9fe702c3ca56,8622205707997647842030739,8622205.707997648045420647,0.000001
7833,0xd592af240ae1f299947befc87d7cba80fa880683,8621795324765031224988306,8621795.324765030294656754,0.000001
7834,0x8b1f24efe73c590dd0c7cdf206437bd1e9d1414d,8614287096435645848934919,8614287.096435645595192909,0.000001
7835,0x93d4793efa2b6d3dcff02926d507c6f7c566dd1a,8614038678708024702925645,8614038.678708024322986603,0.000001
7836,0xb0e5fadac4ac1ecc3a49d3dc1175daa6f18f5577,8613421189911741833811200,8613421.189911741763353348,0.000001
7837,0x630b6c6b0653d3d7ac6eb9735adac7be21093e9d,8608630244047992163333957,8608630.244047991931438446,0.000001
7838,0x87f6912a180310820ab0512071231c2c32dcb88e,8607444086114250108811851,8607444.086114250123500824,0.000001
7839,0x35524ac7bc6fda014668c289cb40e6205b582c7a,8590966250062837453811912,8590966.250062838196754456,0.000001
7840,0x23a5cef72980e856a5eb79adb31ea29a1d55aac9,8588271590374643440738985,8588271.590374642983078957,0.000001
7841,0x779b322f44d02a1c35f537551fd1ffd186451c70,8584408109714835862506845,8584408.109714835882186890,0.000001
7842,0x877eb7fc07bc5c6595d05bff37c9d53f82e22965,8563655067368098241948685,8563655.067368097603321075,0.000001
7843,0x542e5851b75ade49ce1be5200f7a2613285c4645,8554566235651221321469299,8554566.235651221126317978,0.000001
7844,0xc9ae79ad2c5c8e4983a3f4dee6c7daea29f50ac6,8546918514701195477608272,8546918.514701195061206818,0.000001
7845,0x5ab02a4f7f499f2776b54ab7979d5bd08d887698,8543117935693365777637996,8543117.935693366453051567,0.000001
7846,0x1187ea83568ac629bfdae0d6e5d9e594e6e0ef70,8530468727457222943987040,8530468.727457223460078239,0.000001
7847,0x9c6b878e1ae0f97f8b6cc140679f62f85d661b4c,8528905910259272208494956,8528905.910259272903203964,0.000001
7848,0xd0c5faaaf5b1cd53892a2d7710478a31d65968b4,8528086296723817160324113,8528086.296723816543817520,0.000001
